"","Date","Heure","Count","Total_Weight","Total_axle_dist","T_mean","Time_mean","Vitesse_mean","Annee","Mois_annee","Mois_num","Jour_num","Jour_sem_num","Semaine_num","Semaine_fac","Heure_num","Jour_semaine","time_step","Jour_semaine_heure"
"2286",2017-07-24,"19",52,1123.17827726809,613.401281692257,20.8605461538462,0.568806673393479,66.0634476923077,2017,"juillet",7,24,1,30,"30",20,"lundi",2017-07-24 19:00:00,"lundi 19"
"2287",2017-07-24,"20",44,934.644311926606,488.52089,20.4239022727273,0.56891754349046,69.5640436363636,2017,"juillet",7,24,1,30,"30",21,"lundi",2017-07-24 20:00:00,"lundi 20"
"2288",2017-07-24,"21",28,617.49749235474,324.645298761545,19.9498821428571,0.569034567212302,69.4532057142857,2017,"juillet",7,24,1,30,"30",22,"lundi",2017-07-24 21:00:00,"lundi 21"
"2289",2017-07-24,"22",14,325.224923547401,147.23072,19.3922714285714,0.569156227035567,73.2839914285714,2017,"juillet",7,24,1,30,"30",23,"lundi",2017-07-24 22:00:00,"lundi 22"
"2290",2017-07-24,"23",16,309.089367991845,180.47301,18.93906875,0.569256743505658,68.6486925,2017,"juillet",7,24,1,30,"30",24,"lundi",2017-07-24 23:00:00,"lundi 23"
"2291",2017-07-23,"00",1,3.45324159021407,3.72414,15.5417,0.56384670781893,84.74472,2017,"juillet",7,23,0,29,"29",1,"dimanche",2017-07-23 00:00:00,"dimanche 00"
"2292",2017-07-23,"01",3,37.7315086646279,25.87604,14.9711,0.563944958847737,73.17036,2017,"juillet",7,23,0,29,"29",2,"dimanche",2017-07-23 01:00:00,"dimanche 01"
"2293",2017-07-23,"02",1,3.95733944954128,4.10435,14.3183,0.564103491512346,64.11132,2017,"juillet",7,23,0,29,"29",3,"dimanche",2017-07-23 02:00:00,"dimanche 02"
"2294",2017-07-23,"03",2,23.1076044852191,18.17678,14.01,0.56420346257716,67.9212,2017,"juillet",7,23,0,29,"29",4,"dimanche",2017-07-23 03:00:00,"dimanche 03"
"2295",2017-07-23,"04",2,34.3109072375127,13.20062,13.795,0.564302276234568,82.43028,2017,"juillet",7,23,0,29,"29",5,"dimanche",2017-07-23 04:00:00,"dimanche 04"
"2296",2017-07-23,"05",4,105.519266055046,37.50486,13.644575,0.564430201903292,72.46485,2017,"juillet",7,23,0,29,"29",6,"dimanche",2017-07-23 05:00:00,"dimanche 05"
"2297",2017-07-23,"06",6,79.8384301732926,38.4264,13.5461,0.564556332518862,85.20012,2017,"juillet",7,23,0,29,"29",7,"dimanche",2017-07-23 06:00:00,"dimanche 06"
"2298",2017-07-23,"07",7,80.3995820591234,43.99238,13.5714285714286,0.564639816651969,76.43052,2017,"juillet",7,23,0,29,"29",8,"dimanche",2017-07-23 07:00:00,"dimanche 07"
"2299",2017-07-23,"08",8,62.5654638124363,42.06217,13.862925,0.56473864695859,76.61511,2017,"juillet",7,23,0,29,"29",9,"dimanche",2017-07-23 08:00:00,"dimanche 08"
"2300",2017-07-23,"09",12,71.185739041794,58.66991,15.7473666666667,0.564890753600823,73.7925,2017,"juillet",7,23,0,29,"29",10,"dimanche",2017-07-23 09:00:00,"dimanche 09"
"2301",2017-07-23,"10",16,73.5121304791029,67.63515,17.5664625,0.564976397730195,69.7019625,2017,"juillet",7,23,0,29,"29",11,"dimanche",2017-07-23 10:00:00,"dimanche 10"
"2302",2017-07-23,"11",27,199.325361875637,120.69332,20.134437037037,0.565106190938881,68.46968,2017,"juillet",7,23,0,29,"29",12,"dimanche",2017-07-23 11:00:00,"dimanche 11"
"2303",2017-07-23,"12",16,78.7414373088685,75.89687,21.87239375,0.56522497508359,69.4340775,2017,"juillet",7,23,0,29,"29",13,"dimanche",2017-07-23 12:00:00,"dimanche 12"
"2304",2017-07-23,"13",14,93.5353170234455,72.6170059241945,21.4786857142857,0.565338144381981,71.4731657142857,2017,"juillet",7,23,0,29,"29",14,"dimanche",2017-07-23 13:00:00,"dimanche 13"
"2305",2017-07-23,"14",21,158.209847094801,108.98473,20.3977714285714,0.565469126616696,65.6153142857143,2017,"juillet",7,23,0,29,"29",15,"dimanche",2017-07-23 14:00:00,"dimanche 14"
"2306",2017-07-23,"15",11,153.8249745158,75.11416,20.3315181818182,0.565552591891134,67.6271454545455,2017,"juillet",7,23,0,29,"29",16,"dimanche",2017-07-23 15:00:00,"dimanche 15"
"2307",2017-07-23,"16",18,202.342161060143,127.23104,21.0365666666667,0.565692343964335,68.16194,2017,"juillet",7,23,0,29,"29",17,"dimanche",2017-07-23 16:00:00,"dimanche 16"
"2308",2017-07-23,"17",45,524.345376146789,263.29604,22.0290066666667,0.565811354023777,69.782464,2017,"juillet",7,23,0,29,"29",18,"dimanche",2017-07-23 17:00:00,"dimanche 17"
"2309",2017-07-23,"18",17,228.824638124363,108.77814,22.5509823529412,0.56590363637739,71.0262211764706,2017,"juillet",7,23,0,29,"29",19,"dimanche",2017-07-23 18:00:00,"dimanche 18"
"2310",2017-07-23,"19",12,155.60244648318,90.84879,23.4534916666667,0.566026456940158,74.65965,2017,"juillet",7,23,0,29,"29",20,"dimanche",2017-07-23 19:00:00,"dimanche 19"
"2311",2017-07-23,"20",9,74.7993476044852,48.45044,23.8948111111111,0.566160083018976,66.12392,2017,"juillet",7,23,0,29,"29",21,"dimanche",2017-07-23 20:00:00,"dimanche 20"
"2312",2017-07-23,"21",3,41.2398572884812,22.57234,23.2144333333333,0.566262388545954,70.35276,2017,"juillet",7,23,0,29,"29",22,"dimanche",2017-07-23 21:00:00,"dimanche 21"
"2313",2017-07-23,"22",4,79.5706523955148,34.60351,21.5625,0.566391661844136,71.82099,2017,"juillet",7,23,0,29,"29",23,"dimanche",2017-07-23 22:00:00,"dimanche 22"
"2314",2017-07-23,"23",3,73.8754332313965,36.7789,20.2716666666667,0.566502936385459,75.83472,2017,"juillet",7,23,0,29,"29",24,"dimanche",2017-07-23 23:00:00,"dimanche 23"
"2315",2017-07-22,"00",10,170.810907237513,102.667658456134,22.99016,0.561062863297325,70.735608,2017,"juillet",7,22,6,29,"29",1,"samedi",2017-07-22 00:00:00,"samedi 00"
"2316",2017-07-22,"01",5,94.6284505606524,47.51842,21.38368,0.561184792952675,76.105656,2017,"juillet",7,22,6,29,"29",2,"samedi",2017-07-22 01:00:00,"samedi 01"
"2317",2017-07-22,"02",11,212.283588175331,121.96164,19.4706,0.561310208567153,74.6787272727273,2017,"juillet",7,22,6,29,"29",3,"samedi",2017-07-22 02:00:00,"samedi 02"
"2318",2017-07-22,"03",10,243.146788990826,121.1548,18.45433,0.561399379501029,71.481852,2017,"juillet",7,22,6,29,"29",4,"samedi",2017-07-22 03:00:00,"samedi 03"
"2319",2017-07-22,"04",13,230.455851172273,117.62619,17.3056384615385,0.56152047968107,71.6066584615385,2017,"juillet",7,22,6,29,"29",5,"samedi",2017-07-22 04:00:00,"samedi 04"
"2320",2017-07-22,"05",18,357.36503567788,211.12456,16.3737888888889,0.561638485225194,72.99222,2017,"juillet",7,22,6,29,"29",6,"samedi",2017-07-22 05:00:00,"samedi 05"
"2321",2017-07-22,"06",23,448.482884811417,235.61273,15.5844913043478,0.561755905853015,74.0484939130435,2017,"juillet",7,22,6,29,"29",7,"samedi",2017-07-22 06:00:00,"samedi 06"
"2322",2017-07-22,"07",33,531.385575942915,295.79182,15.0626242424242,0.561865400727959,72.7961890909091,2017,"juillet",7,22,6,29,"29",8,"samedi",2017-07-22 07:00:00,"samedi 07"
"2323",2017-07-22,"08",27,481.823496432212,282.0234,14.9083333333333,0.561969894309175,78.0657333333333,2017,"juillet",7,22,6,29,"29",9,"samedi",2017-07-22 08:00:00,"samedi 08"
"2324",2017-07-22,"09",44,510.842895005097,323.19094,15.0967386363636,0.562093300627806,73.4688163636364,2017,"juillet",7,22,6,29,"29",10,"samedi",2017-07-22 09:00:00,"samedi 09"
"2325",2017-07-22,"10",55,457.640835881753,353.316542114211,15.8731636363636,0.562205571922933,73.5980661818182,2017,"juillet",7,22,6,29,"29",11,"samedi",2017-07-22 10:00:00,"samedi 10"
"2326",2017-07-22,"11",27,214.056379204893,171.2734,18.4267962962963,0.562337634316415,76.58,2017,"juillet",7,22,6,29,"29",12,"samedi",2017-07-22 11:00:00,"samedi 11"
"2327",2017-07-22,"12",8,78.6369520897044,62.50055,20.433125,0.562405281475051,64.814265,2017,"juillet",7,22,6,29,"29",13,"samedi",2017-07-22 12:00:00,"samedi 12"
"2328",2017-07-22,"13",11,96.8685932721713,61.390442,24.4621181818182,0.562583456088664,60.33384,2017,"juillet",7,22,6,29,"29",14,"samedi",2017-07-22 13:00:00,"samedi 13"
"2329",2017-07-22,"14",24,250.077268093782,157.3063,25.3895791666667,0.562665052458419,73.66842,2017,"juillet",7,22,6,29,"29",15,"samedi",2017-07-22 14:00:00,"samedi 14"
"2330",2017-07-22,"15",26,207.486799184506,159.42634,25.4651269230769,0.56279411502849,77.5242969230769,2017,"juillet",7,22,6,29,"29",16,"samedi",2017-07-22 15:00:00,"samedi 15"
"2331",2017-07-22,"16",18,155.772731906218,109.973867867642,24.1373222222222,0.562914664423297,77.73374,2017,"juillet",7,22,6,29,"29",17,"samedi",2017-07-22 16:00:00,"samedi 16"
"2332",2017-07-22,"17",19,248.507563710499,125.20884,24.8693842105263,0.563037231630388,77.7519284210526,2017,"juillet",7,22,6,29,"29",18,"samedi",2017-07-22 17:00:00,"samedi 17"
"2333",2017-07-22,"18",27,384.060917431193,169.78345,26.1233407407407,0.563122947149825,76.8351333333333,2017,"juillet",7,22,6,29,"29",19,"samedi",2017-07-22 18:00:00,"samedi 18"
"2334",2017-07-22,"19",9,110.599898063201,55.4800291716868,25.5159222222222,0.563240608567673,80.56344,2017,"juillet",7,22,6,29,"29",20,"samedi",2017-07-22 19:00:00,"samedi 19"
"2335",2017-07-22,"20",9,81.368623853211,53.91265,22.6455444444444,0.56335960005144,70.39012,2017,"juillet",7,22,6,29,"29",21,"samedi",2017-07-22 20:00:00,"samedi 20"
"2336",2017-07-22,"21",4,99.7844036697248,45.6986,20.05835,0.563490957754629,75.20904,2017,"juillet",7,22,6,29,"29",22,"samedi",2017-07-22 21:00:00,"samedi 21"
"2337",2017-07-22,"22",3,49.7498470948012,27.62245,18.555,0.563579132373114,72.01356,2017,"juillet",7,22,6,29,"29",23,"samedi",2017-07-22 22:00:00,"samedi 22"
"2338",2017-07-22,"23",4,64.9647094801224,31.90629,16.605,0.563721129115226,72.9585,2017,"juillet",7,22,6,29,"29",24,"samedi",2017-07-22 23:00:00,"samedi 23"
"2339",2017-07-21,"00",13,278.908114169215,134.02731,19.2580846153846,0.558283366967395,74.5410738461539,2017,"juillet",7,21,5,29,"29",1,"vendredi",2017-07-21 00:00:00,"vendredi 00"
"2340",2017-07-21,"01",6,118.18379204893,68.5592663552686,18.2855666666667,0.558390582133059,70.19094,2017,"juillet",7,21,5,29,"29",2,"vendredi",2017-07-21 01:00:00,"vendredi 01"
"2341",2017-07-21,"02",11,222.532884811417,113.13532,17.1974363636364,0.558509747357838,74.0250327272727,2017,"juillet",7,21,5,29,"29",3,"vendredi",2017-07-21 02:00:00,"vendredi 02"
"2342",2017-07-21,"03",18,343.173113149847,199.679022330327,16.39805,0.558620350723022,75.17174,2017,"juillet",7,21,5,29,"29",4,"vendredi",2017-07-21 03:00:00,"vendredi 03"
"2343",2017-07-21,"04",30,524.721355759429,291.149195463976,15.5118333333333,0.558744220464678,79.323648,2017,"juillet",7,21,5,29,"29",5,"vendredi",2017-07-21 04:00:00,"vendredi 04"
"2344",2017-07-21,"05",50,953.813975535168,547.43170373129,14.682466,0.558858491512346,71.1584064,2017,"juillet",7,21,5,29,"29",6,"vendredi",2017-07-21 05:00:00,"vendredi 05"
"2345",2017-07-21,"06",115,2323.52904179409,1266.95059446942,14.0907852173913,0.558977087247271,72.9657986086956,2017,"juillet",7,21,5,29,"29",7,"vendredi",2017-07-21 06:00:00,"vendredi 06"
"2346",2017-07-21,"07",163,3388.99151172273,1713.14133192093,13.963782208589,0.559086193912684,72.8199342331288,2017,"juillet",7,21,5,29,"29",8,"vendredi",2017-07-21 07:00:00,"vendredi 07"
"2347",2017-07-21,"08",172,3680.12323139653,1804.94886476852,14.4108180232558,0.559195799052242,70.3724755813953,2017,"juillet",7,21,5,29,"29",9,"vendredi",2017-07-21 08:00:00,"vendredi 08"
"2348",2017-07-21,"09",194,3807.21322731906,2040.06072727032,15.863081443299,0.559317948631263,70.3134371134021,2017,"juillet",7,21,5,29,"29",10,"vendredi",2017-07-21 09:00:00,"vendredi 09"
"2349",2017-07-21,"10",163,2824.35214475025,1707.93779419673,18.6646969325153,0.559435099582797,74.1981379141104,2017,"juillet",7,21,5,29,"29",11,"vendredi",2017-07-21 10:00:00,"vendredi 10"
"2350",2017-07-21,"11",167,2806.03334862385,1575.65424327008,22.3486886227545,0.559548644223898,74.4554500598802,2017,"juillet",7,21,5,29,"29",12,"vendredi",2017-07-21 11:00:00,"vendredi 11"
"2351",2017-07-21,"12",145,2596.61037512742,1475.87500837172,26.4668268965517,0.559666696156166,74.8562747586207,2017,"juillet",7,21,5,29,"29",13,"vendredi",2017-07-21 12:00:00,"vendredi 12"
"2352",2017-07-21,"13",163,2759.49055759429,1759.56656123151,29.6754877300614,0.559782632656088,73.9022532515337,2017,"juillet",7,21,5,29,"29",14,"vendredi",2017-07-21 13:00:00,"vendredi 13"
"2353",2017-07-21,"14",170,3289.07816004077,1734.27538562074,30.9019941176471,0.559896214407831,74.086092,2017,"juillet",7,21,5,29,"29",15,"vendredi",2017-07-21 14:00:00,"vendredi 14"
"2354",2017-07-21,"15",179,3239.47297043833,1874.9184086919,30.8128966480447,0.560012003342184,71.4297519553073,2017,"juillet",7,21,5,29,"29",16,"vendredi",2017-07-21 15:00:00,"vendredi 15"
"2355",2017-07-21,"16",139,2692.69979714577,1474.81629729295,30.8242877697842,0.560129887062572,71.6468581294964,2017,"juillet",7,21,5,29,"29",17,"vendredi",2017-07-21 16:00:00,"vendredi 16"
"2356",2017-07-21,"17",113,1907.62787665647,1056.46814,30.9882486725664,0.560242573017954,75.7988538053097,2017,"juillet",7,21,5,29,"29",18,"vendredi",2017-07-21 17:00:00,"vendredi 17"
"2357",2017-07-21,"18",64,1250.20495412844,701.52622,30.8358109375,0.560356674382716,74.236348125,2017,"juillet",7,21,5,29,"29",19,"vendredi",2017-07-21 18:00:00,"vendredi 18"
"2358",2017-07-21,"19",34,670.176523955148,337.94115,30.9817176470588,0.560474459498306,74.3784141176471,2017,"juillet",7,21,5,29,"29",20,"vendredi",2017-07-21 19:00:00,"vendredi 19"
"2359",2017-07-21,"20",31,565.26871559633,307.40815,30.0254322580645,0.560593359012014,74.7264658064516,2017,"juillet",7,21,5,29,"29",21,"vendredi",2017-07-21 20:00:00,"vendredi 20"
"2360",2017-07-21,"21",18,369.811121304791,177.54029,27.9722222222222,0.560715570701875,74.01244,2017,"juillet",7,21,5,29,"29",22,"vendredi",2017-07-21 21:00:00,"vendredi 21"
"2361",2017-07-21,"22",6,98.4162079510703,61.32567,25.9758333333333,0.560832336676955,77.64822,2017,"juillet",7,21,5,29,"29",23,"vendredi",2017-07-21 22:00:00,"vendredi 22"
"2362",2017-07-21,"23",6,81.1308460754331,63.59437,24.8502833333333,0.560907852151921,74.89722,2017,"juillet",7,21,5,29,"29",24,"vendredi",2017-07-21 23:00:00,"vendredi 23"
"2363",2017-07-20,"07",31,624.376299694189,328.323793570277,18.4514580645161,0.556354772335059,69.1667767741936,2017,"juillet",7,20,4,29,"29",8,"jeudi",2017-07-20 07:00:00,"jeudi 07"
"2364",2017-07-20,"08",166,3387.01105300714,1773.03953679737,18.5704674698795,0.556422135300461,67.8212718072289,2017,"juillet",7,20,4,29,"29",9,"jeudi",2017-07-20 08:00:00,"jeudi 08"
"2365",2017-07-20,"09",163,3412.94727115189,1701.27113488814,18.506073006135,0.556541433331124,68.402363190184,2017,"juillet",7,20,4,29,"29",10,"jeudi",2017-07-20 09:00:00,"jeudi 09"
"2366",2017-07-20,"10",158,3201.42553720693,1670.39275860038,18.2835873417722,0.556651291339467,61.3859741772152,2017,"juillet",7,20,4,29,"29",11,"jeudi",2017-07-20 10:00:00,"jeudi 10"
"2367",2017-07-20,"11",145,2899.46136595311,1479.47000020132,17.6510751724138,0.556771919123386,61.70328,2017,"juillet",7,20,4,29,"29",12,"jeudi",2017-07-20 11:00:00,"jeudi 11"
"2368",2017-07-20,"12",158,2585.42812844037,1593.27463375059,17.0662765822785,0.556885998219123,66.6507713924051,2017,"juillet",7,20,4,29,"29",13,"jeudi",2017-07-20 12:00:00,"jeudi 12"
"2369",2017-07-20,"13",154,3320.58495922528,1714.22433921545,17.9377701298701,0.557005499146558,65.8110366233766,2017,"juillet",7,20,4,29,"29",14,"jeudi",2017-07-20 13:00:00,"jeudi 13"
"2370",2017-07-20,"14",201,3478.37352293578,2140.39898362341,19.3316308457711,0.557121068237772,62.6340268656716,2017,"juillet",7,20,4,29,"29",15,"jeudi",2017-07-20 14:00:00,"jeudi 14"
"2371",2017-07-20,"15",223,4103.04253414883,2284.99108990908,21.1145349775785,0.557235106669481,67.3260231390134,2017,"juillet",7,20,4,29,"29",16,"jeudi",2017-07-20 15:00:00,"jeudi 15"
"2372",2017-07-20,"16",211,3969.12990621814,2266.3130717349,23.7568568720379,0.557349991558666,69.6047442654028,2017,"juillet",7,20,4,29,"29",17,"jeudi",2017-07-20 16:00:00,"jeudi 16"
"2373",2017-07-20,"17",145,2877.88341396534,1614.47744435209,26.16946,0.557468533152405,66.2943848275862,2017,"juillet",7,20,4,29,"29",18,"jeudi",2017-07-20 17:00:00,"jeudi 17"
"2374",2017-07-20,"18",92,1884.94087798165,1016.75322360601,27.0997260869565,0.557578616688473,67.8974282608696,2017,"juillet",7,20,4,29,"29",19,"jeudi",2017-07-20 18:00:00,"jeudi 18"
"2375",2017-07-20,"19",62,1319.65314576962,724.6157,26.8117774193548,0.557695680671711,69.6515632258065,2017,"juillet",7,20,4,29,"29",20,"jeudi",2017-07-20 19:00:00,"jeudi 19"
"2376",2017-07-20,"20",48,1069.7863058104,572.640192048291,25.5659333333333,0.557815923327118,67.9761075,2017,"juillet",7,20,4,29,"29",21,"jeudi",2017-07-20 20:00:00,"jeudi 20"
"2377",2017-07-20,"21",27,651.651070336392,310.17791,23.8688296296296,0.557927676326017,68.1226933333333,2017,"juillet",7,20,4,29,"29",22,"jeudi",2017-07-20 21:00:00,"jeudi 21"
"2378",2017-07-20,"22",18,423.088990825688,232.608556934442,22.0657388888889,0.558039132158779,73.8722,2017,"juillet",7,20,4,29,"29",23,"jeudi",2017-07-20 22:00:00,"jeudi 22"
"2379",2017-07-20,"23",11,278.385871559633,130.90754,20.5609,0.558152073395997,72.2151163636364,2017,"juillet",7,20,4,29,"29",24,"jeudi",2017-07-20 23:00:00,"jeudi 23"
"2380",2017-07-19,"00",9,235.809235474006,113.83254,30.6241,0.552730817043896,71.24324,2017,"juillet",7,19,3,29,"29",1,"mercredi",2017-07-19 00:00:00,"mercredi 00"
"2381",2017-07-19,"01",10,236.533323139653,108.59385,29.34283,0.552835262345679,70.051284,2017,"juillet",7,19,3,29,"29",2,"mercredi",2017-07-19 01:00:00,"mercredi 01"
"2382",2017-07-19,"02",10,250.25249745158,121.1125,27.95534,0.552959683641975,75.1797,2017,"juillet",7,19,3,29,"29",3,"mercredi",2017-07-19 02:00:00,"mercredi 02"
"2383",2017-07-19,"03",22,450.544281345566,248.34023,26.9271909090909,0.553061560337168,78.7785545454545,2017,"juillet",7,19,3,29,"29",4,"mercredi",2017-07-19 03:00:00,"mercredi 03"
"2384",2017-07-19,"04",33,657.897217125382,297.70128,25.7486303030303,0.5531938949682,74.3380254545455,2017,"juillet",7,19,3,29,"29",5,"mercredi",2017-07-19 04:00:00,"mercredi 04"
"2385",2017-07-19,"05",43,1008.73363914373,472.07085,24.8589906976744,0.553306095379941,69.9198530232558,2017,"juillet",7,19,3,29,"29",6,"mercredi",2017-07-19 05:00:00,"mercredi 05"
"2386",2017-07-19,"06",113,2568.66789602446,1266.85913633796,23.9600026548673,0.5534298081344,70.7537946902655,2017,"juillet",7,19,3,29,"29",7,"mercredi",2017-07-19 06:00:00,"mercredi 06"
"2387",2017-07-19,"07",171,3463.51659592253,1828.24714600822,23.4574479532164,0.553537687185642,72.1955684210526,2017,"juillet",7,19,3,29,"29",8,"mercredi",2017-07-19 07:00:00,"mercredi 07"
"2388",2017-07-19,"08",180,3268.60886646279,1865.92863537032,23.5610144444444,0.553647393689986,72.173722,2017,"juillet",7,19,3,29,"29",9,"mercredi",2017-07-19 08:00:00,"mercredi 08"
"2389",2017-07-19,"09",144,2598.32822018349,1486.65902836717,24.1698861111111,0.553761758714492,71.800235,2017,"juillet",7,19,3,29,"29",10,"mercredi",2017-07-19 09:00:00,"mercredi 09"
"2390",2017-07-19,"10",172,3001.45006727829,1766.47893613493,25.8854360465116,0.553872177884846,72.9112625581395,2017,"juillet",7,19,3,29,"29",11,"mercredi",2017-07-19 10:00:00,"mercredi 10"
"2391",2017-07-19,"11",169,2755.08153924567,1696.64081552648,28.6313627218935,0.553994025198152,73.2752818934911,2017,"juillet",7,19,3,29,"29",12,"mercredi",2017-07-19 11:00:00,"mercredi 11"
"2392",2017-07-19,"12",170,2795.51528542304,1698.16301087904,31.1342205882353,0.554105103372367,73.1367529411765,2017,"juillet",7,19,3,29,"29",13,"mercredi",2017-07-19 12:00:00,"mercredi 12"
"2393",2017-07-19,"13",183,2911.15178287462,1838.31497311564,32.279287431694,0.554230502569205,73.7482721311475,2017,"juillet",7,19,3,29,"29",14,"mercredi",2017-07-19 13:00:00,"mercredi 13"
"2394",2017-07-19,"14",188,3579.6354077472,2053.48886919344,32.6377531914894,0.554338475998161,72.5397759574468,2017,"juillet",7,19,3,29,"29",15,"mercredi",2017-07-19 14:00:00,"mercredi 14"
"2395",2017-07-19,"15",194,3842.83177176351,2130.37699790008,31.9306969072165,0.554454388304219,70.6606478350515,2017,"juillet",7,19,3,29,"29",16,"mercredi",2017-07-19 15:00:00,"mercredi 15"
"2396",2017-07-19,"16",120,2374.7904587156,1305.13087567912,31.2291075,0.55455547035751,71.459889,2017,"juillet",7,19,3,29,"29",17,"mercredi",2017-07-19 16:00:00,"mercredi 16"
"2397",2017-07-18,"00",9,217.536901121305,98.65163,24.9464777777778,0.549932702474851,66.35968,2017,"juillet",7,18,2,29,"29",1,"mardi",2017-07-18 00:00:00,"mardi 00"
"2398",2017-07-18,"01",7,159.438124362895,87.13508,23.2083285714286,0.550055257017931,72.8141657142857,2017,"juillet",7,18,2,29,"29",2,"mardi",2017-07-18 01:00:00,"mardi 01"
"2399",2017-07-18,"02",14,303.963007135576,159.63272,22.07655,0.550161899250441,72.1229914285714,2017,"juillet",7,18,2,29,"29",3,"mardi",2017-07-18 02:00:00,"mardi 02"
"2400",2017-07-18,"03",20,422.641896024465,240.104101347718,21.043335,0.550297440843622,73.140786,2017,"juillet",7,18,2,29,"29",4,"mardi",2017-07-18 03:00:00,"mardi 03"
"2401",2017-07-18,"04",30,612.659898063201,305.13813,20.3951633333333,0.550407194144376,76.837692,2017,"juillet",7,18,2,29,"29",5,"mardi",2017-07-18 04:00:00,"mardi 04"
"2402",2017-07-18,"05",53,1161.43763506626,598.69013,19.7760660377358,0.550532948501436,68.6741162264151,2017,"juillet",7,18,2,29,"29",6,"mardi",2017-07-18 05:00:00,"mardi 05"
"2403",2017-07-18,"06",91,1959.79535168196,1002.65149849881,19.310243956044,0.550641901822457,68.6794865934066,2017,"juillet",7,18,2,29,"29",7,"mardi",2017-07-18 06:00:00,"mardi 06"
"2404",2017-07-18,"07",185,4570.41681651376,2068.16182212646,19.1251875675676,0.550754727644311,66.4273984864865,2017,"juillet",7,18,2,29,"29",8,"mardi",2017-07-18 07:00:00,"mardi 07"
"2405",2017-07-18,"08",147,2760.78813659531,1531.99461657909,19.694080952381,0.550869048931301,71.8704587755102,2017,"juillet",7,18,2,29,"29",9,"mardi",2017-07-18 08:00:00,"mardi 08"
"2406",2017-07-18,"09",159,3070.29593068298,1708.90568707092,21.3048006289308,0.550991265860768,69.2725245283019,2017,"juillet",7,18,2,29,"29",10,"mardi",2017-07-18 09:00:00,"mardi 09"
"2407",2017-07-18,"10",169,3261.53963608563,1767.71617729978,23.7087934911243,0.551096596529756,66.0816873372781,2017,"juillet",7,18,2,29,"29",11,"mardi",2017-07-18 10:00:00,"mardi 10"
"2408",2017-07-18,"11",174,3300.35672171254,1848.73360736002,27.191408045977,0.551216285705206,68.1251379310345,2017,"juillet",7,18,2,29,"29",12,"mardi",2017-07-18 11:00:00,"mardi 11"
"2409",2017-07-18,"12",142,2290.26922222222,1423.71278610433,30.8252316901408,0.551330635432968,70.5955233802817,2017,"juillet",7,18,2,29,"29",13,"mardi",2017-07-18 12:00:00,"mardi 12"
"2410",2017-07-18,"13",164,3321.95963302752,1843.79533616951,34.8920213414634,0.551449808823898,67.8224019512195,2017,"juillet",7,18,2,29,"29",14,"mardi",2017-07-18 13:00:00,"mardi 13"
"2411",2017-07-18,"14",190,3675.31294087666,2065.26445045737,38.9516078947368,0.551565189110895,69.453324,2017,"juillet",7,18,2,29,"29",15,"mardi",2017-07-18 14:00:00,"mardi 14"
"2412",2017-07-18,"15",167,3668.98316819572,1879.00077862667,41.8920215568862,0.551672028820446,68.6791638323353,2017,"juillet",7,18,2,29,"29",16,"mardi",2017-07-18 15:00:00,"mardi 15"
"2413",2017-07-18,"16",178,3508.49587726809,1955.51601463668,43.5137775280899,0.551789948978707,71.8291880898876,2017,"juillet",7,18,2,29,"29",17,"mardi",2017-07-18 16:00:00,"mardi 16"
"2414",2017-07-18,"17",187,3789.76454638124,2028.39369095016,43.4103475935829,0.551907079200227,70.7165903743315,2017,"juillet",7,18,2,29,"29",18,"mardi",2017-07-18 17:00:00,"mardi 17"
"2415",2017-07-18,"18",123,2363.25458307849,1343.70412316133,42.5929796747967,0.552022021845411,73.0020029268293,2017,"juillet",7,18,2,29,"29",19,"mardi",2017-07-18 18:00:00,"mardi 18"
"2416",2017-07-18,"19",85,1835.94502752294,950.989369569903,41.1054894117647,0.552134187015856,71.0816018823529,2017,"juillet",7,18,2,29,"29",20,"mardi",2017-07-18 19:00:00,"mardi 19"
"2417",2017-07-18,"20",38,832.369306829765,428.186574288195,39.3602710526316,0.552252326659628,71.01378,2017,"juillet",7,18,2,29,"29",21,"mardi",2017-07-18 20:00:00,"mardi 20"
"2418",2017-07-18,"21",20,453.052619775739,227.48815,37.18476,0.552376303690844,71.401842,2017,"juillet",7,18,2,29,"29",22,"mardi",2017-07-18 21:00:00,"mardi 21"
"2419",2017-07-18,"22",12,275.495739041794,131.96767,34.74805,0.552493202910665,68.63694,2017,"juillet",7,18,2,29,"29",23,"mardi",2017-07-18 22:00:00,"mardi 22"
"2420",2017-07-18,"23",11,269.917135575943,133.42244,33.0795545454545,0.552577619364946,69.3159709090909,2017,"juillet",7,18,2,29,"29",24,"mardi",2017-07-18 23:00:00,"mardi 23"
"2421",2017-07-17,"00",8,188.151600407747,88.43029,23.5179125,0.547148284786523,71.577945,2017,"juillet",7,17,1,29,"29",1,"lundi",2017-07-17 00:00:00,"lundi 00"
"2422",2017-07-17,"01",9,224.138837920489,102.07476,21.4912888888889,0.547293895747599,68.58388,2017,"juillet",7,17,1,29,"29",2,"lundi",2017-07-17 01:00:00,"lundi 01"
"2423",2017-07-17,"02",6,145.228338430173,68.45927,20.68555,0.547381483624829,74.5194,2017,"juillet",7,17,1,29,"29",3,"lundi",2017-07-17 02:00:00,"lundi 02"
